BLH_ID,type,family,common_name,genus,organism,primer,short,BC,Code,Barcode,OTU ,Sequences,blh_mix_count,time_period,Year,Date,region,region_original,site_name,Terpene,host_plant,extraction_date,nucleic_acid,purity,quality,BCTV,CPt,S_citri
L27,Russian Thistle,Amaranthaceae,Prickly Russian Thistle,Kali,Kali turgidum,ITS,18,bc1165,G,bc1172 ,7,10,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,88.3,2.1,1.85,1,0,0
L27,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,18,bc1165,G,bc1172 ,12,33,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,88.3,2.1,1.85,1,0,0
L28,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,18,bc1165,H,bc1190 ,5,4,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,278.9,2.14,2.12,1,0,0
L28,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,18,bc1165,H,bc1190 ,7,3,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,278.9,2.14,2.12,1,0,0
L28,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,18,bc1165,H,bc1190 ,33,136,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,278.9,2.14,2.12,1,0,0
L28,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,18,bc1165,H,bc1190 ,6,3,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,278.9,2.14,2.12,1,0,0
L28,Crop,Asteraceae,Lettuce,Lactuca,Lactuca sativa,trnF,A,bc1103,9,bc1115 ,3,25,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,278.9,2.14,2.12,1,0,0
L28,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,18,bc1165,H,bc1190 ,4,24,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,278.9,2.14,2.12,1,0,0
L28,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,18,bc1165,H,bc1190 ,11,2,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,278.9,2.14,2.12,1,0,0
L29,Weed,Boraginaceae,Fiddleneck,Amsinckia,Amsinckia menziesii,ITS,18,bc1165,i,bc1191 ,12,3,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,108,2.12,1.97,1,0,0
L29,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,18,bc1165,i,bc1191 ,2,27,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,108,2.12,1.97,1,0,0
L29,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,18,bc1165,i,bc1191 ,7,5,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,108,2.12,1.97,1,0,0
L29,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,18,bc1165,i,bc1191 ,4,8,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,108,2.12,1.97,1,0,0
L29,Crop,Cucurbitaceae,Pumpkin,Cucurbita,Cucurbita pepo,ITS,18,bc1165,i,bc1191 ,15,2,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,108,2.12,1.97,1,0,0
L29,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,18,bc1165,i,bc1191 ,5,8,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,108,2.12,1.97,1,0,0
L29,Tree,Oleaceae,Ash,Fraxinus,Fraxinus excelsior,ITS,18,bc1165,i,bc1191 ,3,20,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,108,2.12,1.97,1,0,0
L29,Crop,Cannabaceae,Hops,Humulus,Humulus lupulus,ITS,18,bc1165,i,bc1191 ,1,114,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,108,2.12,1.97,1,0,0
L29,Russian Thistle,Amaranthaceae,Prickly Russian Thistle,Kali,Kali turgidum,ITS,18,bc1165,i,bc1191 ,17,11,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,108,2.12,1.97,1,0,0
L29,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,18,bc1165,i,bc1191 ,14,3,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,108,2.12,1.97,1,0,0
L29,Weed,Boraginaceae,Borage,Oreocarya,Oreocarya nubigena,ITS,18,bc1165,i,bc1191 ,13,3,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,108,2.12,1.97,1,0,0
L29,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,18,bc1165,i,bc1191 ,8,4,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,108,2.12,1.97,1,0,0
L29,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,18,bc1165,i,bc1191 ,9,4,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,108,2.12,1.97,1,0,0
L29,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,18,bc1165,i,bc1191 ,10,4,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,108,2.12,1.97,1,0,0
L30,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,18,bc1165,R,bc1173 ,10,2,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,110.3,2.09,1.9,1,0,0
L30,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,18,bc1165,R,bc1173 ,9,2,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,110.3,2.09,1.9,1,0,0
L30,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,18,bc1165,R,bc1173 ,4,5,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,110.3,2.09,1.9,1,0,0
L30,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,18,bc1165,R,bc1173 ,6,4,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,110.3,2.09,1.9,1,0,0
L30,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,18,bc1165,R,bc1173 ,7,3,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,110.3,2.09,1.9,1,0,0
L30,Crop,Cannabaceae,Hops,Humulus,Humulus lupulus,ITS,18,bc1165,R,bc1173 ,13,6,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,110.3,2.09,1.9,1,0,0
L30,Russian Thistle,Amaranthaceae,Prickly Russian Thistle,Kali,Kali turgidum,ITS,18,bc1165,R,bc1173 ,2,12,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,110.3,2.09,1.9,1,0,0
L30,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,18,bc1165,R,bc1173 ,1,20,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,110.3,2.09,1.9,1,0,0
L30,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,18,bc1165,R,bc1173 ,3,8,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,110.3,2.09,1.9,1,0,0
L31,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,S,bc1154,18,bc1165 ,5,2,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,271.3,2.12,2.13,1,1,0
L31,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,S,bc1154,18,bc1165 ,2,9,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,271.3,2.12,2.13,1,1,0
L31,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,S,bc1154,18,bc1165 ,1,13,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,271.3,2.12,2.13,1,1,0
L31,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,S,bc1154,18,bc1165 ,10,5,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,271.3,2.12,2.13,1,1,0
L31,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,S,bc1154,18,bc1165 ,7,2,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,271.3,2.12,2.13,1,1,0
L31,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,S,bc1154,18,bc1165 ,3,8,4,June,2022,44719,Prosser,,N6.7,NA,Hops,45225,271.3,2.12,2.13,1,1,0
L32,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,T,bc1155,18,bc1165 ,3,7,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45225,85.3,2.09,2.03,1,0,0
L32,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,T,bc1155,18,bc1165 ,12,2,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45225,85.3,2.09,2.03,1,0,0
L32,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,T,bc1155,18,bc1165 ,11,2,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45225,85.3,2.09,2.03,1,0,0
L32,Russian Thistle,Amaranthaceae,Prickly Russian Thistle,Kali,Kali turgidum,ITS,T,bc1155,18,bc1165 ,10,16,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45225,85.3,2.09,2.03,1,0,0
L32,Grass,Poaceae,Ryegrass perennial,Lolium,Lolium perenne,ITS,T,bc1155,18,bc1165 ,14,6,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45225,85.3,2.09,2.03,1,0,0
L32,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,T,bc1155,18,bc1165 ,5,5,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45225,85.3,2.09,2.03,1,0,0
L32,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,T,bc1155,18,bc1165 ,17,5,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45225,85.3,2.09,2.03,1,0,0
L32,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,T,bc1155,18,bc1165 ,6,17,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45225,85.3,2.09,2.03,1,0,0
L33,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,V,bc1140,18,bc1165 ,6,3,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45226,64,2.07,1.53,1,0,0
L33,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,V,bc1140,18,bc1165 ,6,3,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45226,64,2.07,1.53,1,0,0
L33,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,V,bc1140,18,bc1165 ,8,3,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45226,64,2.07,1.53,1,0,0
L33,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,V,bc1140,18,bc1165 ,8,3,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45226,64,2.07,1.53,1,0,0
L33,Crop,Cucurbitaceae,Pumpkin,Cucurbita,Cucurbita pepo,ITS,V,bc1140,18,bc1165 ,17,11,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45226,64,2.07,1.53,1,0,0
L33,Crop,Cucurbitaceae,Pumpkin,Cucurbita,Cucurbita pepo,ITS,V,bc1140,18,bc1165 ,17,11,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45226,64,2.07,1.53,1,0,0
L33,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,V,bc1140,18,bc1165 ,7,3,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45226,64,2.07,1.53,1,0,0
L33,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,V,bc1140,18,bc1165 ,7,3,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45226,64,2.07,1.53,1,0,0
L33,Crop,Cannabaceae,Hops,Humulus,Humulus lupulus,ITS,V,bc1140,18,bc1165 ,2,17,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45226,64,2.07,1.53,1,0,0
L33,Crop,Cannabaceae,Hops,Humulus,Humulus lupulus,ITS,V,bc1140,18,bc1165 ,2,17,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45226,64,2.07,1.53,1,0,0
L33,Tree,Anacardiaceae,Sumac,Rhus,Rhus coriaria,ITS,V,bc1140,18,bc1165 ,5,45,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45226,64,2.07,1.53,1,0,0
L33,Tree,Anacardiaceae,Sumac,Rhus,Rhus coriaria,ITS,V,bc1140,18,bc1165 ,5,45,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45226,64,2.07,1.53,1,0,0
L34,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,17,bc1124,F,bc1171 ,6,2,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45226,129.2,2.08,1.92,1,1,0
L34,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,17,bc1124,F,bc1171 ,14,29,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45226,129.2,2.08,1.92,1,1,0
L34,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,17,bc1124,F,bc1171 ,7,6,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45226,129.2,2.08,1.92,1,1,0
L34,Russian Thistle,Amaranthaceae,Prickly Russian Thistle,Kali,Kali turgidum,ITS,17,bc1124,F,bc1171 ,7,2,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45226,129.2,2.08,1.92,1,1,0
L34,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,17,bc1124,F,bc1171 ,2,4,5,June,2022,44719,Prosser,,Q2-Rli,limonene,Cannabis,45226,129.2,2.08,1.92,1,1,0
L35,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,17,bc1124,G,bc1172 ,281,1084,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,136.8,2.09,2.11,1,0,0
L35,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,17,bc1124,G,bc1172 ,5,14,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,136.8,2.09,2.11,1,0,0
L35,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,17,bc1124,G,bc1172 ,28,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,136.8,2.09,2.11,1,0,0
L35,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,ITS,17,bc1124,G,bc1172 ,23,5,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,136.8,2.09,2.11,1,0,0
L35,Lambsquarter,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium amaranticolor,trnF,1,bc1097,J,bc1108 ,3,36,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,136.8,2.09,2.11,1,0,0
L35,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,17,bc1124,G,bc1172 ,7,5,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,136.8,2.09,2.11,1,0,0
L35,Crop,Cannabaceae,Hops,Humulus,Humulus lupulus,ITS,17,bc1124,G,bc1172 ,8,4,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,136.8,2.09,2.11,1,0,0
L35,Russian Thistle,Amaranthaceae,Prickly Russian Thistle,Kali,Kali turgidum,ITS,17,bc1124,G,bc1172 ,4,16,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,136.8,2.09,2.11,1,0,0
L35,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,17,bc1124,G,bc1172 ,8,208,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,136.8,2.09,2.11,1,0,0
L35,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,17,bc1124,G,bc1172 ,3,30,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,136.8,2.09,2.11,1,0,0
L35,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,17,bc1124,G,bc1172 ,27,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,136.8,2.09,2.11,1,0,0
L35,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,17,bc1124,G,bc1172 ,41,5,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,136.8,2.09,2.11,1,0,0
L36,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,H,bc1190 ,17,bc1124,1,254,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,149.9,2.18,1.81,1,1,0
L36,Crop,Fabaceae,Soybean,Glycine,Glycine max,ITS,H,bc1190 ,17,bc1124,3,5,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,149.9,2.18,1.81,1,1,0
L36,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,H,bc1190 ,17,bc1124,2,26,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,149.9,2.18,1.81,1,1,0
L36,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,H,bc1190 ,17,bc1124,4,3,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,149.9,2.18,1.81,1,1,0
L37,Weed,Apiaceae,Burchervil,Anthriscus,Anthriscus caucalis,ITS,i,bc1191 ,17,bc1124,9,5,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,141.4,2.13,2.15,1,0,0
L37,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,i,bc1191 ,17,bc1124,2,170,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,141.4,2.13,2.15,1,0,0
L37,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,i,bc1191 ,17,bc1124,11,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,141.4,2.13,2.15,1,0,0
L37,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,i,bc1191 ,17,bc1124,3,20,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,141.4,2.13,2.15,1,0,0
L37,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,i,bc1191 ,17,bc1124,5,15,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,141.4,2.13,2.15,1,0,0
L37,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,i,bc1191 ,17,bc1124,10,3,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,141.4,2.13,2.15,1,0,0
L37,Lambsquarter,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium amaranticolor,trnF,1,bc1097,M,bc1143 ,3,32,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,141.4,2.13,2.15,1,0,0
L37,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,i,bc1191 ,17,bc1124,15,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,141.4,2.13,2.15,1,0,0
L37,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,i,bc1191 ,17,bc1124,1,312,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,141.4,2.13,2.15,1,0,0
L37,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,i,bc1191 ,17,bc1124,4,18,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,141.4,2.13,2.15,1,0,0
L37,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,i,bc1191 ,17,bc1124,6,13,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,141.4,2.13,2.15,1,0,0
L37,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,i,bc1191 ,17,bc1124,7,8,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,141.4,2.13,2.15,1,0,0
L37,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,i,bc1191 ,17,bc1124,12,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,141.4,2.13,2.15,1,0,0
L37,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,i,bc1191 ,17,bc1124,13,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,141.4,2.13,2.15,1,0,0
L37,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,i,bc1191 ,17,bc1124,14,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,141.4,2.13,2.15,1,0,0
L37,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,i,bc1191 ,17,bc1124,16,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,141.4,2.13,2.15,1,0,0
L37,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,i,bc1191 ,17,bc1124,8,6,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,141.4,2.13,2.15,1,0,0
L38,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,K,bc1192 ,17,bc1124,2,253,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,K,bc1192 ,17,bc1124,25,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,K,bc1192 ,17,bc1124,26,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Weed,Amaranthaceae,Amaranth,Blitum,Blitum petiolare,ITS,K,bc1192 ,17,bc1124,27,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,K,bc1192 ,17,bc1124,8,4,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Tree,Pinaceae,Cedar,Cedrus,Cedrus deodara,trnF,1,bc1097,N,bc1144 ,8,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Lambsquarter,Amaranthaceae,Lambsquarter,Chenopodium,Chenopodium amaranticolor,trnF,1,bc1097,N,bc1144 ,2,55,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Weed,Boraginaceae,Cat's eyes,Cryptantha,Cryptantha torreyana,ITS,K,bc1192 ,17,bc1124,11,3,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,K,bc1192 ,17,bc1124,30,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Russian Thistle,Amaranthaceae,Prickly Russian Thistle,Kali,Kali turgidum,ITS,K,bc1192 ,17,bc1124,7,4,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,K,bc1192 ,17,bc1124,3,151,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,K,bc1192 ,17,bc1124,28,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,K,bc1192 ,17,bc1124,29,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Bean,Phaseolus,Phaseolus vulgaris,ITS,K,bc1192 ,17,bc1124,1,657,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Bean,Phaseolus,Phaseolus vulgaris,ITS,K,bc1192 ,17,bc1124,4,7,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Bean,Phaseolus,Phaseolus vulgaris,ITS,K,bc1192 ,17,bc1124,5,5,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Bean,Phaseolus,Phaseolus vulgaris,ITS,K,bc1192 ,17,bc1124,6,4,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Bean,Phaseolus,Phaseolus vulgaris,ITS,K,bc1192 ,17,bc1124,9,3,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Bean,Phaseolus,Phaseolus vulgaris,ITS,K,bc1192 ,17,bc1124,10,3,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Bean,Phaseolus,Phaseolus vulgaris,ITS,K,bc1192 ,17,bc1124,13,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Bean,Phaseolus,Phaseolus vulgaris,ITS,K,bc1192 ,17,bc1124,14,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Bean,Phaseolus,Phaseolus vulgaris,ITS,K,bc1192 ,17,bc1124,15,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Bean,Phaseolus,Phaseolus vulgaris,ITS,K,bc1192 ,17,bc1124,16,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Bean,Phaseolus,Phaseolus vulgaris,ITS,K,bc1192 ,17,bc1124,17,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Bean,Phaseolus,Phaseolus vulgaris,ITS,K,bc1192 ,17,bc1124,18,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Bean,Phaseolus,Phaseolus vulgaris,ITS,K,bc1192 ,17,bc1124,19,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Bean,Phaseolus,Phaseolus vulgaris,ITS,K,bc1192 ,17,bc1124,20,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
L38,Crop,Fabaceae,Bean,Phaseolus,Phaseolus vulgaris,ITS,K,bc1192 ,17,bc1124,21,2,5,June,2022,44719,Prosser,,Q6.7,NA,Cannabis,45226,130,2.11,2.3,1,1,0
